3656,prozac,fluoxetine chlorhydrate,20mg,b/14
3657,prozac,fluoxetine chlorhydrate,20mg,b/8
3658,prozac,fluoxetine,20mg/5ml,fl/70ml+mesurette gr o
3659,prozol,omeprazole,20mg,b/14
3660,psycholanz,olanzapine,10mg,b/7
3661,pulmicort, budenoside,200æg/buffee,fl/200 doses
3662,pulmicort, budesonide,"0,5mg/2ml",b/4etuis 5recpt unid o19022003
3663,pulmicort, budesonide,1mg/2ml,b/4etuis 5recip unid o19022003
3664,pulmicort turbuhaler,  budesonide,200æg/dose,fl/200 doses
3665,pulmictan, budesonide,200æg/dose,fl/100doses
3666,pulsagen lp ,"  nicardipine,sous forme de chlorhydrate",50mg,bte/60
3667,pur-bloka ,  propranolol,40,b/50
3668,purbac,cortimoxazole,800/160,b/10
3669,purbac paediatric, cotrimoxazole,200mg/40mg/5ml,fl/100 ml
3670,puregon,   follitropine beta ou (fsh) recombinante,"50ui/0,5ml",b/1+1 de 2ml
3671,puregon,   follitropine beta ou (fsh) recombinante,"100ui/0,5ml","b/1 amp de 0,5 ml"
3672,puregon,   follitropine beta ou (fsh) recombinante,"50ui/0,5ml","bte/01amp de 0,5ml   o23032008"
3673,puregon,   follitropine beta ou (fsh) recombinante,"100ui/0,5ml","bte/01amp de 0,5ml   o23032008"
3674,purgoxin,  digoxine,"0,25",b/30
3675,purinethol,mercaptopurine,50 mg,b/25
3676,pylomid,   metoclopramide,10mg,b/30
3677,pyostacine,pristinamycine,500mg,b/16
3678,pyostacine,pristinamycine,500,b/16
3679,pyratol,   paracetamol,500mg,b/16
3680,pyremol,   paracetamol,150mg/5ml,fl/120ml
3681,pyremol,   paracetamol,300 mg,b/5
3682,pyridoxine,pyridoxine,250mg,b/10 amp de 5ml
3683,pyridoxine api,pyridoxine,250mg,b/20
3684,pyromag,   pidolate de magnesium (magnesium pidolate),"0,15g/1ml",b/20 amp de 10ml
3685,questran,  cholestyramine,4,b/50 sachets
3686,quinox,ciprofloxacin,500mg,b/10
3687,quinox,ciprofloxacine,500mg,bte/10
3688,quinox,"ciprofloxacine,s/f de chlorhydrate",750 mg,bte/10
3689,rabwalyse, salbutamol,"0,4mg/ml",fl
3690,radioselectan urinaire et vasculaire,   amidotrizoate de sodium et de meglumine,i=370,fl/20 ml
3691,radioselectan urinaire et vasculaire ,  amidotrizoate  de sodium et de meglumine,i= 370mg,fl/60ml
3692,rami,  ramipril,"2,5mg",b/30
3693,rami,  ramipril,5mg,b/30
3694,rami,  ramipril,"1,25mg",b/30
3695,raminorm,  ramipril,10mg,bte/30
3696,raminorm,  ramipril,5mg,bte/30
3697,ramiprex,  ramipril,"2,5 mg",b/28
3698,ramiprex,  ramipril,5 mg,b/28
3699,ramiprex,  ramipril,10 mg,b/28
3700,ramipril ival, ramipril,"2,5mg",b/30
3701,ramipril ival, ramipril,5 mg,bte/30
3702,ramitec,   ramipril,"2,5mg",b/30
3703,ramitec,   ramipril,5mg,b/30
3704,ramitec,   ramipril,10mg,bte/30
3705,ramlac,lactulose,133g/200ml,fl/200 ml
3706,ramoxin,   cefalexine,250,b/20
3707,ramoxin,   cefalexine,500 mg,b/20
3708,ramoxin,   cefalexine,125mg/5ml,fl/100 ml
3709,ranacid,   ranitidine hydrochloride,75 mg,b/12
3710,ranicare,  ranitidine,150mg,b/20
3711,ranicare,  ranitidine,150mg,b/30
3712,ranid, ranitidine,150mg,b/20
3713,ranidine,  ranitidine,150mg,b/20
3714,ranidine,  ranitidine,300mg,b/10
3715,ranimat,   ranitidine,150mg,b/30
3716,ranimat,   ranitidine,150mg,b/60
3717,ranimat,   ranitidine,300mg,b/14
3718,ranimat,   ranitidine,300,b/30
3719,ranimax,   ranitidine /usp,150mg,b/20
3720,ranimed,   ranitidine,150 mg,b/20
3721,ranimed,   ranitidine,150 mg,b/30
3722,ranitex,   ranitidine,50mg/2ml,b/5 amp
3723,ranitex,   ranitidine,150mg,b/20
3724,ranitex,   ranitidine,300mg,b/10
3725,ranitidal, ranitidine,150mg,b/20
3726,ranitidal," ranitidine, s/f de chlorhydrate",25mg/ml (50mg/2ml),bte/05amp de 2 ml
3727,ranitidina -normon,ranitidine,150,b/20
3728,ranitidina mabo,   ranitidine,150mg,b/20
3729,ranitidine,ranitidine,150mg,b/20
3730,ranitidine,ranitidine,150mg,b/20
3731,ranitidine mabo,   ranitidine,150mg,b/20
3732,ranitidine mabo,   ranitidine  chlorhydrate,150 mg,b/30
3733,ranitidine sipharmal,"  ranitidine, sous-forme de chlorhydrate",25mg/ml (50mg/2ml),bte/05 ampoul de 2ml o21112011
3734,ranitil,   ranitidine,150mg,b/20
3735,ranivital, ranitidine hydrochloride,150mg,b/30
3736,rapicort,  hydrocortisone hemisuccinate,100,b/5 + 5 amp
3737,rapidus,"   diclofenec,sous forme de diclofenec potassique",50mg,bte/20
3738,rapidus ,diclofenac potassium,50mg,b/20
3739,ratidex,"   ranitidine, s/f de chlorhydrate",25mg/ml(50mg/2ml),bte/05 ampoules 2ml  o10012013
3740,razon, pantoprazole,40 mg,bte/14
3741,rebif, inteferon beta-la,"44æg/0,5ml(12mui/0,5ml)",bte/12
3742,rebif, interferon beta - 1a,"22æg/0,5ml(6m ui /0,5ml)","bte/12 sering 0,5ml  o22112009"
3743,redlip,simvastatine,20mg,b/30
3744,redlip,simvastatine,40 mg,b/30
3745,refen, diclofenac,75mg,b/5 amp de 3 ml
3746,refen, diclofenac sodique,50mg,b/20
3747,refen, diclofenac sodique,100mg,b/20
3748,refen, diclofenac,0.01,t/40 g
3749,refluxin,  cisapride,10mg,b/30
3750,regab, pregabaline,300 mg,bte/56
3751,regab, pregabaline,150 mg,bte/56
3752,regividon, levonogestrel/ ethinylestradiol,"0,15mg/0,03mg",b/63
3753,regulax,docusate de sodium,"0,12g",b/6
3754,rehydrax,  sels de rehydratation citrate,"27,9","sachet de 27,9g"
3755,relpax , eletriptan,"20mg s/f hydrobromure 24,242mgmg",b/03
3756,relpax , eletriptan,"40mg s/f hydrobromure 48,485mgmg",b/03
3757,remeron,   mirtazapine,30mg,bt30
3758,remeron,   mirtazapine,45mg,bt/30
3759,remofen,   ibuprofene,100mg/5ml,fl/120ml
3760,remofen,   ibuprofene,400mg,bte/20
3761,remofen,   ibuprofne,200mg,bte/20
3762,renipril,  ramipril,"1,25mg",b/40
3763,renipril,  ramipril,"2,5mg",b/40
3764,renipril,  ramipril,5mg,b/40
3765,renipril,  ramipril,10mg,b/40
3766,renitec,   enalapril,5mg,b/28
3767,renitec,   enalapril,20mg,b/28
3768,rennie,carbonate de calcium/carbonate de magnesium lourd,680mg/80mg,b/48
3769,repanide,  topiramate,25mg,bte/30
3770,repanide,  topiramate,50mg,bte/30
3771,repanide,  topiramate,100mg,bte/30
3772,respicort pulverisation nasale,budesonide,64ùg/dose,f/120 doses
3773,respinhal,oxymetazoline hcl,0.05%,f/15ml
3774,respirox,  risperidone,4mg,b/20
3775,respirox,  risperidone,1mg,b/20
3776,respirox,  risperidone,2mg,b/20
3777,restamine, loratadine,10mg,b/10
3778,restamine, loratadine,5mg/5ml,fl/60 ml
3779,restamine, loratadine,10mg,b/20
3780,retacnyl,  acide tretinoique,"0,05%",t/30 g
3781,retane,isotretinoine,20mg,b/30
3782,retarcilline,  benzathine benzyl penicilline,600 000 ui,b/1+1
3783,retarcilline,  benzathine benzyl penicilline,1 200 000 ui,b/1+1
3784,retarmex,  benzatine benzylpenicilline,"1,2 mui",fl/1+1
3785,retarpen,  benzathine benzylpenicilline,600000,b/1+1
3786,retarpen,  benzathine benzylpenicilline,1200000,b/1+1
3787,revanin,   paracetamol,500mg,b/30
3788,revanin,   paracetamol,125mg,b/5
3789,rexapin,   olanzapine,10mg,b/7
3790,rhefluin forte,hydrochlorothiazide/amiloride,50mg/5mg,b/20
3791,rhinathiol 2%,carbocisteine,2%,f/125ml
3792,rhinocort, budsonide,64æg/dose,fl/120 doses
3793,rhinolactol  2%,carbocisteine,2%,f/125ml
3794,riabal,prifinium bromure,15mg/2ml,bt/6
3795,riabal,prifinium bromure,"2/0,4mg/ml",fl/50 ml
3796,riabal,prifinium bromure,30mg,b/20
3797,riacen,piroxicam,20mg,b/20
3798,ribomunyl, fractions ribosomales/fractions membranaires,"0,5ml",fl/1 amp
3799,ribomunyl, fractions ribosomales/fractions membranaires,0,b/4
3800,ribomunyl, fractions ribosomales/fractions membranaires,0,fl/10 ml
3801,ricabaline,pregabaline,150mg,bte/60
3802,ricabaline,pregabaline,50 mg,bte/60
3803,rifamed,   rifamycine,0.01,t/5g
3804,rifamycine chibret,rifamycine,1,fl/10 ml
3805,rifamycine chibret,rifamycine,1,t/5 g
3806,rifex, fexofenadine,120mg,b/20
3807,rifex, fexofenadine,180mg,b/20
3808,rilcapton, captopril,25mg,b/20
3809,rilcapton, captopril,50mg,b/20
3810,rimetaze,  trimetazidine,20mg,b/60
3811,rimetaze lm,"   trimetazidine ,sous forme de dichlorhydrate",35mg,bte/60
3812,rinoclenil ,"beclometasone, s/f beclometasone dipropionate",100æg/dose,fl/200 doses
3813,riperal,   risperidone,1mg,bte/30
3814,riperal,   risperidone,4mg,bte/30
3815,riperal,   risperidone,2mg,bte/30
3816,ripsyzen,  risperidone,1mg,bte/60
3817,ripsyzen,  risperidone,2mg,bte/60
3818,ripsyzen,  risperidone,4mg,bte/30
3819,ripsyzen,  risperidone,1mg,bte/30
3820,ripsyzen,  risperidone,2 mg,bte/30
3821,risaldene," acide risedronique,s/f sodique",35mg,bte/04
3822,risordan,  isosorbide dinitrate,10mg,b/60
3823,risordan,  isosorbide dinitrate,20,b/60
3824,risordan,  isosorbide dinitrate,20,b/60
3825,risordan,  isosorbide dinitrate,40,b/60
3826,"risordan lp,",  isosorbide dinitrate,20 mg,b/60
3827,rispal,risperidone,4mg,bte/30
3828,rispal,risperidone,1mg,bte/60
3829,rispal,risperidone,2mg,bte/60
3830,risperdal, risperidone,1mg,b/60
3831,risperdal, risperidone,2mg,b/60
3832,risperdal, risperidone,4mg,b/30
3833,risperdal, risperidone,1mg/ml,fl/60ml
3834,risperidone beker, risperidone,4 mg,bte/30
3835,risperidone beker, risperidone,2 mg,bte/60
3836,risperone, risperidone,1mg,b/60
3837,risperone, risperidone,2mg,b/60
3838,risperone, risperidone,4 mg,b/30
3839,risperone, risperidone,3mg,bte/60
3840,ritadole,  loratadine,10mg,bte/20
3841,rithrodal, clarithromycine,500mg,b/14
3842,rithrodal, clarithromycine,250 mg,b/14
3843,rithrodal, clarithromycine,250mg/5ml,fl/70ml
3844,rivaltan,  valsartan,80mg,b/30
3845,rivaltan,  valsartan,160mg,b/30
3846,rivastig,"  rivastigmine, sous forme d'hydrogeno tartrate",2 mg/ml,fl/125 ml
3847,rivomed,   clonazepam,"2,5mg/ml",b/1fl 25ml+1pipet 1m o01072009
3848,rivomed,   clonazepam,2mg,b/40
3849,rivotril,  clonazepam,2mg,b/40
3850,rivotril,  clonazepam,"2,5",fl/20 ml
3851,roaccutane,isotretinoine,10mg,b/30
3852,roaccutane,isotretinoine,20mg,b/30
3853,rocgel,oxyde d'aluminium,"8,08",b/24 sachets
3854,rocgel,oxyde d'alluminium,"8,08g/sachet",b/24 sachets
3855,rofenac,   diclofenac,75mg,b/5 amp de 3 ml
3856,rofenac,   diclofenac,25mg,b/30
3857,rofenac,   diclofenac,50mg,b/20
3858,rofenac,   diclofenac,100mg,b/10
3859,rofenac,   diclofenac,0.01,t/30 g
3860,rofenac,   diclofenac,0.01,t/50 g
3861,rolan," ranitidine,chlorhydrate exprime en ranitidine",25mg/ml,b/5amp 2ml(50mg/2ml) o15042013
3862,roletra,   loratadine,10mg,b/10
3863,rosal," fluoxetine , s/f de chlorhydrate",20mg,b/30
3864,rosampline,ampicilline,"0,5",b/1+1
3865,rosampline,ampicilline,1g,b/1+1
3866,rosampline,ampicilline,500,b/12
3867,roscillin, ampicilline,500mg,b/20
3868,rovadal,   spiramycine,"1,5mui",bte/16
3869,rovadal,   spiramycine,"0,375 mui/5ml",fl/150ml
3870,rovadal,   spiramycine,3 m ui,bte/15
3871,rovagyl,   spiramycine/metronidazole,"1,5mui/250mg",bte/10
3872,rovamycine,spiramycine,"1,5 mui",b/16
3873,rovamycine,spiramycine,3mui,b/10
3874,rovamycine,spiramycine,"0,375mui/5ml",fl/150 ml
3875,rovamycine , spiramycine,"3m,u,i",bte/16
3876,rovazine,  mesalazine,500mg,bte/30
3877,rowasa,mesalazine,500,b/90
3878,rowasa,mesalazine,500,b/30
3879,roxam, piroxicam,20mg,b/5
3880,roxamed,   roxithromycine,150mg,b/10
3881,roxid, roxithromycine,150,b/10
3882,roxithromycine hup,roxithromycine,150 mg,bte/10
3883,rozava,mesalazine,500mg,b/30
3884,rozemide,  glimepiride,4mg,bte/30
3885,rozemide,  glimepiride,1mg,bte/30
3886,rozemide,  glimpiride,2mg,bte/30
3887,rozemide,  glimepiride,3mg,bte/30
3888,rufenal,   diclofenac sodique,25mg,b/20
3889,rufenal,   diclofenac,50mg,b/20
3890,rulid, roxithromycine,150mg,b/10
3891,rulid, roxithromycine,50mg,b/10
3892,rumabrex,  celecoxib,100 mg,bte/24
3893,rumabrex,  celecoxib,200 mg,bte/12
3894,rupan, ibuprofene,400mg,b/30
3895,rybac, erythromycine,200,fl/60 ml
3896,rybac, erythromycine,500mg,b/20
3897,rynacrom,  cromoglycate de sodium,2,fl/26 ml
3898,rythinate, erythromycine,200mg/5ml,fl/100 ml
3899,rythmodan lp,  disoperamide,250,b/20
3900,rythromac, erythromycine,200,fl/125 ml
3901,saifen,ketoprofene,100,b/10
3902,saifen,ketoprofene,"2,50%",tube/50g
3903,saiflu,olsetamivir,75mg,b/10
3904,saifoxyl,  amoxicilline,1g,b/14
3905,saifoxyl,  amoxicilline,250mg/5ml,fl/60ml
3906,sailox,hydroxyde d'aliminium/hydroxyde de magnesium,"3,5g/4g/100ml",fl/250ml
3907,sailox,hydroxyde d'alluminium/hydroxyde de magnesium,400mg/400mg,b/40
3908,saipril,   captopril,25mg,b/30
3909,saipril,   captopril,50mg,b/30
3910,saipril plus,  captopril/hydrochlorothiazide,50/25mg,b/30
3911,saizen clickeasy,  somatropine,"8mg/1,37ml",b/1 fl
3912,salazopyrine,  salazosulfapyridine,500,b/100
3913,salbulam,  salbutamol,2mg/5ml,fl/125 ml
3914,salbutamol,salbutamol,"0,5mg/ml",b/10 amp de 1ml
3915,salbutamol,salbutamol,2mg,b/40
3916,salbutamol,salbutamol,2mg/cac,fl/125 ml
3917,salbutamol,salbutamol,100,fl/10 ml
3918,salbutamol,salbutamol,100,fl/200 doses
3919,salbutamol,salbutamol,2mg,b/20
3920,salbutamol,salbutamol,2mg/5ml,fl/150ml
3921,salbutamol lpa,salbutamol,2mg/5ml,fl/150 ml
3922,salbutamol-saidal, salbutamol,2 mg/5ml,fl/150 ml
3923,salipax,   fluoxitine,20mg,b/20
3924,sanamidol, omeprazole,20mg,b/14
3925,sanapred,  prednisolone,5 mg,b/30
3926,sanapred ,   prednisolone,20mg,b/20
3927,sandostatine,  octreotide,50æg/ml,b/6 amp
3928,sandostatine,  octreotide,100æg/ml,b/6 amp
3929,sandostatine,  octreotide,500æg/ml,b/6 amp
3930,sapbridate,trimebutine maleate,100mg,b/20
3931,sapbufen,  ibuprofene,200mg,b/20
3932,sapofen,   ibuprofene,400,b/20
3933,sapofen,   ibuprofene,600mg,b/30
3934,sapofen,   ibuprofene,600mg,b/30
3935,sapofen junior,ibuprofene,100mg/5ml,fl/145ml
3936,sapofen junior,ibuprofene,100mg/5ml,fl/145ml
3937,sapramol,  paracetamol,500mg,b/20
3938,sapramol,  paracetamol,500mg,b/12
3939,sapramol,  paracetamol,100mg,b/12
3940,sapramol,  paracetamol,150mg,b/12
3941,sapramol,  paracetamol,200mg,b/12
3942,sapramol,  paracetamol,300mg,b/12
3943,sarteg,valsartan,80mg,bte/30
3944,sarteg,valsartan,160mg,bte/30
3945,sartix,"candesartan,s/f de cilexetil",16mg,bte/28
3946,sartix,"candesartan,s/f de cilexetil",8mg,bte/28
3947,schizopin, olanzapine,10mg,b/30
3948,schizopin, olanzapine,5 mg,b/30
3949,seacal calcium,calcium carbonate,500mg,fl/60
3950,sebiprox,  ciclopiroxolamine,"1,5%",fl/100ml
3951,sebutol,   acebutolol,200mg,b/30
3952,secnol,secnidazole,"2g, sf sachet de 4,224g",bte/01
3953,sectral,   acebutolol,200 mg,b/20
3954,sectral,   acebutolol,200mg,b/30
3955,sectral,   acebutolol,400 mg,b/30
3956,sectral,   acebutolol,400mg,b/30
3957,sectramed, acebutolol,200 mg,b/20
3958,sedacoron, amiodarone,200,b/50
3959,sedacoron, amiodarone,200 mg,bte/50
3960,sedamol,   paracetamol,500mg,b/20
3961,sefazol,   cefazoline,1g,b/1+1
3962,sefazol,   cefazoline,1g,b/1+1 de 4ml
3963,sefazol,   cefazoline,500mg,b/1+1
3964,seglor,dihydroergotamine,2,fl/75 ml
3965,seglor,dihydroerotamine mesilate,5mg,b/30
3966,selofer-,   hydroxyde ferrique polymaltose,100mg/5ml,fl/150 ml
3967,selofer-,complexe fer iii hydroxyde polymaltose,50mg/5ml,fl/150ml
3968,selofer-,   fer ferrique,100mg hydroxy ferr polym 750mgmg,bte/30
3969,seltrans,  polythylene glycol 4000 (macrogol 4000),"64g/1,68g/1,46g/0,75g",b/4 sachets
3970,sepride,   cisapride,10mg,b/30
3971,sepride,   cisapride,1mg/ml,fl/100 ml
3972,septidine, polyvidone iodee,10,fl/125 ml
3973,septinal,  nifuroxazide,100mg,b/30
3974,septinal,  nifuroxazide,200mg,b/28
3975,septinal,  nifuroxazide,220mg/5ml,fl/90 ml
3976,serc,  betahistine,8,b/100
3977,seretide diskus,   propionate de fluticasone/salmeterol,100æg/50æg (100mcg/50mcg),f/60 doses
3978,seretide diskus,   propionate de fluticasone/salmeterol,250æg/50æg (250mcg/50mcg),f/60 doses
3979,seretide diskus,   propionate de fluticasone/salmeterol,500æg/50æg (500mcg/50mcg),f/60 doses
3980,serevent,  salmeterol,25æg/bouffee,fl/120 doses
3981,serobid hfa inhaler,"   salmtrol, sous forme de xinafoate",25æg/dose,fl/120 doses
3982,serocryptin,   bromocriptine mesylate,"2,5mg",b/30
3983,seroflo,   propionate de fluticasone/salmeterol,250æg/50æg,bte/30+inhalateur
3984,seroflo,   propionate de fluticasone/salmeterol,100æg/50æg,bte/30+inhalateur
3985,seronil,   fluoxetine chlorhydrate,20mg,b/20
3986,seronil,   fluoxetine,20 mg,b/30
3987,seroplex,  escitalopram,10 mg,bte/28
3988,serpens,   serenoa repens,160mg,b/30
3989,sert,  sertraline,50mg,bte/30
3990,setral,sertraline,50mg,b/10
3991,setral,sertraline,100mg,bte/10
3992,setreme,   ondansetron sous forme chlorhydrate dihydrate,8mg,bte/07
3993,setreme,   ondansetron sous forme chlorhydrate dihydrate,8mg,bte/28
3994,setreme,   ondansetron sous forme de chlorhydrate dihydrate,4mg,bte/07
3995,setreme,   ondansetron sous forme de chlorhydrate dihydrate,4mg,bte/28
3996,sevenal,   phenobarbital,100,b/20
3997,sevenal,   phenobarbital,50 mg,bte/20
3998,siccafluid,carbomere 974p,"2,5mg/g",fl/10g
3999,sificetina,chloramphenicol,"0,40",fl/5 ml
4000,sigadoxin, doxycycline,100mg,b/10
4001,silomat,   clobutinol chlorhydrate,0.06,fl/125 ml
4002,silomat,   clobutinol,"0,40%",fl/125 ml
4003,silomat,   clobutinol chlorhydrate,"0,4%",fl/125ml
4004,silvadiazine,  sulfadiazine argentique,0.01,tube/30g
4005,silvederma,sulfadiazine argentique,0.01,t/50
4006,silvederma,sulfadiazine argentique,0.01,pot 500
4007,simexane ,simeticone/phloroglucinol,128mg/80mg,b/60
4008,simvacor,  simvastatine,20mg,b/10
4009,simvacor,  simvastatine,10mg,b/10
4010,simvacor,  simvastatine,20 mg,b/30
4011,simvacor,  simvastatine,40 mg,bte/30
4012,simvastal, simvastatine,20 mg,bte/30
4013,simvastatine biocare,  simvastatine,20mg,bte/28
4014,simvastatine iberal,   simvastatine,20mg,bte/28
4015,simvatine, simvastatine,20mg,b/30
4016,simvatine, simvastatine,40mg,b/30
4017,simvor,simvastatine,20mg,b/30
4018,sinecod , citrate de butamirate,"1,5mg/ml",fl/200ml
4019,sinemet,   levodopa carbidopa,100,b/10
4020,sinemet,   levodopa carbidopa,250,b/50
4021,singulair, montelukast sodique,10mg,bte/28
4022,singulair, montelukast,4 mg,bte/30
4023,singulair, montelukast,5 mg,bte/28
4024,singulair, montlukast ( sous forme de montlukast sodium),4mg,bte/28
4025,sintrom,   acenocoumarol,4,b/30
4026,sivacor,   simvastatine,20mg,b/10
4027,sivacor,   simvastatine,20mg,bte/30
4028,skiacol,   cyclopentolate chlorhydrate,"0,50",fl/5 ml
4029,smecta,diosmictite,3,b/30 sachets
4030,smooderm,  acide tretinoique,"0,05%",t/30g
4031,socob, simvastatine,20mg,bte/28
4032,socob, simvastatine,40mg,bte/28
4033,soframycine hydrocortisone,framycetine/hydrocortisone,"1,25/0,1",fl/30 ml
4034,solian,amisulpride,200mg,b/30
4035,solotik,   sertraline,50mg,b/15
4036,solotik,   sertraline,100mg,bte/15
4037,solu-medrol,   methylprednisolone,20mg/2ml,b/1+1
4038,solucort,  prednisolone,"0,25",fl/10 ml
4039,solucort orl,  prednisolone,"0,25",fl/10 ml
4040,soluge,prednisolone,20mg,b/20
4041,solugel,   peroxyde de benzoyle,0.04,t/45g
4042,solumedrol,methylprednisolone,40mg,b/1 amp de 2 ml
4043,solumedrol,methylprednisolone,120,b/1+1 amp
4044,solumedrol,methylprednisolone,500,b/1+1 de 8 ml
4045,solupred,  prednisolone,5,b/30
4046,solupred,  prednisolone,20,b/20
4047,solupred oro,  prednisolone s/f de metasulfobenzoate sodique,5mg,bte/30
4048,solupred oro,"  prednisolone,s/f de metasulfobenzoate sodique",20mg,bte/20
4049,solution evacuante bohm,   polyethylene glycol,64,b/16 sachets
4050,somacoline,citicoline(sous forme de sel monosodique),100mg/ml,fl/30ml+pipet gradu o24122009
4051,somalgine, tiemonium methylsulfate,10mg/5ml,fl/125ml
4052,somatuline lp, lanreotide,30mg,bte/1+1
4053,somatuline lp," lanreotide,sous forme d'acetate","200mg/ml(60mg/0,3ml)","bte/1 ser 0,3ml"
4054,somatuline lp," lanreotide,sous forme d'acetate","300mg/ml(90mg/0,3ml)","b/1 serg 0,3ml"
4055,somatuline lp," lanreotide,sous forme d'acetate","240mg/ml(120mg/0,5ml)","b/1 serg de 0,5ml"
4056,somazina,  citicoline,"0,10%",fl/ 30ml + mesurette o
4057,sotalex,   sotalol,80,b/30
4058,sotilen,   piroxicam,20mg,b/20
4059,sowel, trihexyphenidyle,5mg,bte/20
4060,sowel," trihexyphenidyle,s/f trihexyphenidyl chlorhydrate",5mg,bte/20
4061,sowel, trihexyphenidyle chlorhydrate,2mg,bte/20
4062,sowel lp,  trihexyphenidyle hydrochloride lp,2mg,b/20
4063,sowel lp,  trihexyphenidyle,2mg,bte/20
4064,sowel lp,  trihexyphenidyl hydrochloride,5mg,b/20
4065,spalverine,"mebeverine,sous forme de chlorhydrate",200mg,bte/30
4066,spascol,   mebeverine,200mg,b/30
4067,spasfon,   phloroglucinol hydrate/trimethylphloroglucinol,80mg/80mg,b/30
4068,spasfon,   phloroglucinol hydrate/trimethylphloroglucinol,"40mg/0,04mg/4ml",b/6
4069,spasfon,   phloroglucinol hydrate/trimethylphloroglucinol,150mg/150mg,b/10
4070,spasfon lyoc,  phloroglucinol,80mg,b/10
4071,spasmex,   phloroglucinol hydrate/trimethylphloroglucinol,"40mg/0,04mg/4ml",b/10
4072,spasmine,  phloroglucinol hydrate/trimethylphloroglucinol,150mg/150mg,b/10
4073,spasmodyl, phloroglucinol hydrate,80mg,bte/10
4074,spasmol,   phloroglucinol hydrate/trimethylphloroglucinol,150mg/150mg,b/10
4075,spasmonal, trimebutine maleate,100 mg,b/20
4076,spastalin, mebeverine,100mg,b/20
4077,speciafoldine, acide folique,5,b/20
4078,spifen,ebuprofene,400mg,b/15
4079,spira, spiramycine,"1,5 m ui",b/16
4080,spira, spiramycine,3 m ui,b/10
4081,spiracare, spiramycine,"1,5mui",b/16
4082,spiracare, spiramycine,3mui,b/10
4083,spiradent, spiramycine/metronidazole,750000 ui/125mg,b/20
4084,spiramynal,spiramycine,"1,5m ui",b/16
4085,spiramynal,spiramycine,3m ui,b/10
4086,spiriva,   tiotropium,"18æg, de 22,5 æg",bte/30 et bte/30+inh o22112009
4087,spiroctan, spironolactone micronisee,75mg,b/30
4088,spiroctazine,  spironolactone/altizide,25mg/15mg,b/20
4089,spironolone,   spironolactone micronisee,75mg,b/30
4090,spridol,   acetylsalicylate de lysine,900,b/6
4091,spridol,   acetylsalicylate de lysine,900mg,b/1
4092,stagide,   metformine embonate,700,b/30
4093,stediril,  dl-norgestrel/ethinylestradiol,"0,50 /0,05",b/28
4094,ster-dex,  dexamethasone/oxytetracycline,"0,267mg/1,335",b/12
4095,stieva a,  acide tretinoique,"0,05%",t/25g
4096,stievamycin,   acide tretinoique/erythromycine,"0,025 %/4%",t/25 g
4097,stillargol,proteinate d'argent,1,fl/25 ml
4098,stilnox,   zolpidem,10mg,b/14
4099,stomadine, ranitidine,150mg,b/30
4100,stopan,ampicilline,250,fl/60 ml
4101,stopan,ampicilline,500,b/12
4102,strattera, atomoxetine,"10mg, 11,43mg",bte/28
4103,strattera, atomoxetine,"18mg, 20,57mg",bte/28
4104,strattera, atomoxetine,"25mg, 28,57mg",bte/28
4105,strattera, atomoxetine,"40mg,45,71mg",bte/28
4106,strattera, atomoxetine,"60mg,  68,56mg",bte/28
4107,stresam,   etifoxine  chlorhydrate,50mg,b/24
4108,stresam,   etifoxine chlorhydrate,50mg,b/60
4109,sucrazide, glipizide,5,b/30
4110,sulamine,doxylamine,0.13%,f/125ml
4111,sulfarem,  anetholtrithione,25,b/60
4112,sulfazine, sulfadiazine argentique,0.01,pot/30
4113,sulfazine, sulfadiazine argentique,0.01,pot/200g
4114,sulfazine, sulfadiazine argentique,0.01,t/15g
4115,sulfolyptol,   codeine,"0,05",fl/125 ml
4116,sulmatil,  sulpiride,"0,50%",fl/180ml
4117,sulpired,  sulpiride,25mg/cac,fl/200 ml
4118,sulpiride, sulpiride,200,b/30
4119,sulpiride ls,  sulpiride,50mg,bte/30
4120,sulpiride merinal, sulpiride,50mg,b/30
4121,sulprim,   cotrimoxazole,200mg/40mg/5ml,fl/100 ml
4122,sulprim,   cotrimoxazole,400mg/80mg,b/20
4123,sulpuren,  sulpiride,50mg,b/30
4124,sulpuren,  sulpiride,25mg/cac,fl/180 ml
4125,sulpuren,  sulpiride,"0,5%",fl/180 ml
4126,sulpyrid hispal,   sulpiride,50mg,b/30
4127,sulrid,sulpiride,50mg,b/30
4128,sulrid,sulpiride,"0,5g/100ml=(25mg/cac)",fl/200ml
4129,sultrim,   cotrimoxazole,200mg/40mg/5ml,fl/437ml
4130,sumo,  mebeverine ( sous forme de chlorhydrate),100mg,pilulier de 30
4131,supergifen,ibuprofene,200mg,bte/20
4132,supergifen,ibuprofene,400mg,bte/20
4133,superstat,rosuvastatine,20mg,b/30
4134,superstat,rosuvastatine,10mg,b/30
4135,suppfadol, paracetamol,100mg,b/10
4136,suppfadol, paracetamol,150mg,b/10
4137,suppfadol, paracetamol,200mg,b/10
4138,suppfadol, paracetamol,300mg,b/10
4139,suppfadol, paracetamol,170mg,b/10
4140,suppfadol, paracetamol,80mg,bte/10
4141,supplin,   metronidazole,250,b/20
4142,supraciline,   ampicilline,250mg/ml,fl/80 ml
4143,supramadol,tramadol chlorhydrate,50mg,b/30
4144,supramoxyl,amoxicilline,250mg/5ml,fl/80 ml
